Q1,T1,Tsp
12.308359061298463,30.566,30.0
12.263035501079651,30.566,30.0
12.412298868579956,30.534,30.0
12.564115697345825,30.502,30.0
12.523952269535156,30.502,30.0
12.48378832468042,30.502,30.0
12.054477503261657,30.566,30.0
12.787435865841003,30.438,30.0
13.931912649974908,30.244,30.0
13.912390830288018,30.244,30.0
13.89286068006524,30.244,30.0
13.873338962764825,30.244,30.0
13.853817063961113,30.244,30.0
13.834284126033866,30.244,30.0
13.814761878185356,30.244,30.0
13.98979092817315,30.212,30.0
14.951706888351534,30.051,30.0
15.537387251586994,29.954,30.0
15.735630808754047,29.922,30.0
15.741874730415423,29.922,30.0
15.748118842506488,29.922,30.0
15.754359535789568,29.922,30.0
15.7605998913575,29.922,30.0
15.766840781021196,29.922,30.0
15.773086092224199,29.922,30.0
15.779331706924516,29.922,30.0
15.78557404861458,29.922,30.0
15.791818367500383,29.922,30.0
15.798060386352617,29.922,30.0
15.804302652168351,29.922,30.0
15.81054647563942,29.922,30.0
15.816790578804092,29.922,30.0
15.823031295890884,29.922,30.0
15.829271937103346,29.922,30.0
15.835512526245193,29.922,30.0
15.841753161506729,29.922,30.0
15.84799377147682,29.922,30.0
16.638555102024164,29.793,30.0
16.655117076129997,29.793,30.0
15.887360319385603,29.922,30.0
15.893604047641828,29.922,30.0
16.09440934110649,29.89,30.0
16.887544256725395,29.761,30.0
17.301888285045692,29.696,30.0
17.520782217540813,29.664,30.0
17.74222538312919,29.632,30.0
17.966227900829388,29.6,30.0
17.998230967845988,29.6,30.0
18.030235980358192,29.6,30.0
18.06261592420585,29.6,30.0
18.094624705638957,29.6,30.0
18.126628093090126,29.6,30.0
18.158630839672156,29.6,30.0
17.996091166820595,29.632,30.0
18.220092013683388,29.6,30.0
18.252110591259072,29.6,30.0
18.284132891979286,29.6,30.0
18.316135409679482,29.6,30.0
18.34813904127128,29.6,30.0
18.38014219221122,29.6,30.0
18.412144961681435,29.6,30.0
18.444148097362586,29.6,30.0
18.47615932020194,29.6,30.0
18.508186435070105,29.6,30.0
18.540213305797643,29.6,30.0
18.572223292675083,29.6,30.0
18.604244662609165,29.6,30.0
18.636276469554964,29.6,30.0
18.668279689159455,29.6,30.0
18.70028473218924,29.6,30.0
18.732296656932892,29.6,30.0
18.76431605085379,29.6,30.0
18.796324054088654,29.6,30.0
18.82833220991141,29.6,30.0
18.860338534679475,29.6,30.0
18.892338610973418,29.6,30.0
19.125011398487157,29.567,30.0
18.959033157520352,29.6,30.0
18.99103627031332,29.6,30.0
19.02306716936117,29.6,30.0
19.055067939930016,29.6,30.0
19.087075309925133,29.6,30.0
19.119096176319175,29.6,30.0
19.151116401844078,29.6,30.0
19.183119194202476,29.6,30.0
18.826002347278646,29.664,30.0
17.478803064823207,29.89,30.0
17.487604061412867,29.89,30.0
17.30184465799337,29.922,30.0
17.703285814457,29.857,30.0
17.514086697750145,29.89,30.0
17.328332883739524,29.922,30.0
17.33457738115316,29.922,30.0
17.340818781108908,29.922,30.0
17.34705930627828,29.922,30.0
17.353301405468038,29.922,30.0
17.359541429271747,29.922,30.0
17.560349693622637,29.89,30.0
17.37459592126851,29.922,30.0
17.38083877473836,29.922,30.0
17.387081967411092,29.922,30.0
17.393323095111896,29.922,30.0
17.39956440877919,29.922,30.0
17.600373174572038,29.89,30.0
17.80981920236593,29.857,30.0
18.404944353542383,29.761,30.0
17.639745822200823,29.89,30.0
19.217200218257947,29.632,30.0
18.267764352035577,29.793,30.0
18.08976793689733,29.825,30.0
18.492900591468864,29.761,30.0
18.317462814312034,29.793,30.0
17.944902909774832,29.857,30.0
17.755709967727707,29.89,30.0
17.764515248603868,29.89,30.0
18.55765021436697,29.761,30.0
17.792458222751666,29.89,30.0
17.60669966436391,29.922,30.0
17.61294274248128,29.922,30.0
17.61918288679128,29.922,30.0
17.625424645290426,29.922,30.0
17.631669467029624,29.922,30.0
17.637913284549764,29.922,30.0
17.838721481761983,29.89,30.0
18.04816254821783,29.857,30.0
17.66440574535375,29.922,30.0
17.670649314422658,29.922,30.0
17.676891166648915,29.922,30.0
17.683136300811817,29.922,30.0
17.689379151306202,29.922,30.0
17.890183540496874,29.89,30.0
17.70442866870885,29.922,30.0
18.689551836910304,29.761,30.0
18.90323225042349,29.729,30.0
19.51467227849965,29.632,30.0
19.738699561214492,29.6,30.0
19.576153402767225,29.632,30.0
19.80017716833119,29.6,30.0
19.832205923519176,29.6,30.0
19.079890771961267,29.729,30.0
19.496780981006662,29.664,30.0
19.128469623432213,29.729,30.0
19.545350700092357,29.664,30.0
18.787926477146204,29.793,30.0
18.020172478656818,29.922,30.0
18.026414699840593,29.922,30.0
18.03265855157857,29.922,30.0
18.038902232227375,29.922,30.0
18.045145255298664,29.922,30.0
18.0513896455956,29.922,30.0
18.252193850154924,29.89,30.0
18.26099515516286,29.89,30.0
18.269800643749285,29.89,30.0
18.08404639532094,29.922,30.0
18.09028725820546,29.922,30.0
18.096529162502335,29.922,30.0
18.10277304250722,29.922,30.0
18.893349498653468,29.793,30.0
18.52079033599859,29.857,30.0
18.13703537345891,29.922,30.0
18.1432790347672,29.922,30.0
18.14951930404668,29.922,30.0
18.155762179832507,29.922,30.0
18.162003253974962,29.922,30.0
18.16824892372136,29.922,30.0
18.174490688171435,29.922,30.0
18.18073557983403,29.922,30.0
18.18697621807103,29.922,30.0
18.193216711998033,29.922,30.0
18.19946110973363,29.922,30.0
18.60090822580343,29.857,30.0
18.61235363990789,29.857,30.0
18.81835546905523,29.825,30.0
20.00581559265141,29.632,30.0
19.445509553890282,29.729,30.0
19.862392687740368,29.664,30.0
19.889280730648082,29.664,30.0
18.937283801479396,29.825,30.0
20.319296954555554,29.6,30.0
19.767629890651744,29.696,30.0
19.396756003685052,29.761,30.0
19.026762442417198,29.825,30.0
19.23532481529241,29.793,30.0
18.66213093540196,29.89,30.0
18.670939227027937,29.89,30.0
18.67974140274052,29.89,30.0
18.688542879791303,29.89,30.0
18.697347166175884,29.89,30.0
19.685030262355856,29.729,30.0
20.49103901327137,29.6,30.0
20.523051952724494,29.6,30.0
20.36050917745594,29.632,30.0
19.411070539588977,29.793,30.0
18.643312928886456,29.922,30.0
18.649557235870404,29.922,30.0
18.655797674751323,29.922,30.0
18.662041007270854,29.922,30.0
18.668284424591107,29.922,30.0
18.869092279815717,29.89,30.0
18.68333772937779,29.922,30.0
18.884144890136763,29.89,30.0
19.677274257984216,29.761,30.0
20.675301388111155,29.6,30.0
20.707317234363597,29.6,30.0
20.73933343919758,29.6,30.0
20.77135665544514,29.6,30.0
20.803356701221507,29.6,30.0
20.835359440174145,29.6,30.0
20.672809512500805,29.632,30.0
20.896831775074048,29.6,30.0
20.928834948902175,29.6,30.0
20.96084452379231,29.6,30.0
20.798298954944656,29.632,30.0
20.827747890186355,29.632,30.0
20.857205879993483,29.632,30.0
20.8866712678719,29.632,30.0
21.110690684680982,29.6,30.0
20.948133857288404,29.632,30.0
20.977578188037917,29.632,30.0
21.20157950792317,29.6,30.0
21.233609079456375,29.6,30.0
21.071066893787428,29.632,30.0
20.31619934778219,29.761,30.0
20.925083840274855,29.664,30.0
21.146544342899368,29.632,30.0
20.78687763849263,29.696,30.0
21.00576958429341,29.664,30.0
20.83810153467183,29.696,30.0
21.25156818597798,29.632,30.0
21.47559659021382,29.6,30.0
21.118485741825147,29.664,30.0
20.95081011377339,29.696,30.0
21.36427044794087,29.632,30.0
21.588297890873,29.6,30.0
20.641433841285764,29.761,30.0
20.855120969219268,29.729,30.0
21.272024572429704,29.664,30.0
21.29890623228078,29.664,30.0
20.736030927600922,29.761,30.0
20.560601757545534,29.793,30.0
20.38260298254019,29.825,30.0
20.78573200393683,29.761,30.0
20.020539147911126,29.89,30.0
20.4245467815972,29.825,30.0
20.438554742393556,29.825,30.0
20.057359372863825,29.89,30.0
19.871601228065547,29.922,30.0
20.273046985836093,29.857,30.0
20.4790490686608,29.825,30.0
20.493058838577333,29.825,30.0
20.50706464979178,29.825,30.0
21.499969175853778,29.664,30.0
21.526855046215108,29.664,30.0
20.963987905922,29.761,30.0
20.593989441337648,29.825,30.0
21.392321298942615,29.696,30.0
20.826888753166262,29.793,30.0
20.059131953277642,29.922,30.0
20.06537752037054,29.922,30.0
20.071621355743464,29.922,30.0
20.077861894302423,29.922,30.0
20.084107888374383,29.922,30.0
20.284909057006892,29.89,30.0
20.099153453254758,29.922,30.0
20.10539785842901,29.922,30.0
20.306204347801266,29.89,30.0
20.12044871131903,29.922,30.0
20.12669356727606,29.922,30.0
20.1329358658219,29.922,30.0
20.139176587371885,29.922,30.0
20.14541900642401,29.922,30.0
20.151661312408507,29.922,30.0
20.157902118759214,29.922,30.0
20.16414758022314,29.922,30.0
20.170390747604426,29.922,30.0
20.17663466033941,29.922,30.0
20.182874812088066,29.922,30.0
20.189115788040215,29.922,30.0
20.19536069160467,29.922,30.0
20.201600986175592,29.922,30.0
20.20784550739294,29.922,30.0
20.21409030235296,29.922,30.0
19.24144617204673,30.083,30.0
18.450476524066985,30.212,30.0
18.238950567035737,30.244,30.0
18.608541390018527,30.18,30.0
18.59413943307883,30.18,30.0
18.780377237701487,30.147,30.0
18.178839822692932,30.244,30.0
18.159301881790224,30.244,30.0
18.139775664138856,30.244,30.0
18.120239142684998,30.244,30.0
18.10071474006659,30.244,30.0
17.296856377773338,30.373,30.0
17.85676260114676,30.276,30.0
18.029228983745636,30.244,30.0
18.00969114988333,30.244,30.0
17.990155065898957,30.244,30.0
18.359751179485382,30.18,30.0
18.740548477153848,30.115,30.0
19.1204666610337,30.051,30.0
19.11638563770301,30.051,30.0
19.50750564838415,29.986,30.0
19.897750315399225,29.922,30.0
19.903990392761287,29.922,30.0
19.910231466903742,29.922,30.0
19.916471670723016,29.922,30.0
19.922715360298213,29.922,30.0
19.928958237571774,29.922,30.0
19.546078504867612,29.986,30.0
19.151998019466472,30.051,30.0
18.16903309034354,30.212,30.0
17.957496447887486,30.244,30.0
17.937974125576083,30.244,30.0
17.91844843381888,30.244,30.0
17.89891867918021,30.244,30.0
17.879379584102693,30.244,30.0
17.8598528917504,30.244,30.0
17.840313778057162,30.244,30.0
17.62621374746329,30.276,30.0
17.798687236614292,30.244,30.0
17.779154554653232,30.244,30.0
17.56506865865714,30.276,30.0
17.737541486949986,30.244,30.0
17.3228050611878,30.309,30.0
16.12460967239387,30.502,30.0
16.674179723491726,30.405,30.0
17.03089180805212,30.341,30.0
16.809051708450376,30.373,30.0
15.800317265777661,30.534,30.0
15.757576864738539,30.534,30.0
16.103965901107863,30.47,30.0
17.245866976013254,30.276,30.0
17.41833235336311,30.244,30.0
17.39881222770698,30.244,30.0
17.37928180755622,30.244,30.0
17.359753123321603,30.244,30.0
17.34021978515632,30.244,30.0
17.70981264747627,30.18,30.0
19.069495690231392,29.954,30.0
18.87861597568519,29.986,30.0
19.26885632976539,29.922,30.0
19.080538845214914,29.954,30.0
19.27878494491584,29.922,30.0
19.090468324585032,29.954,30.0
19.28871226261146,29.922,30.0
19.294957536621165,29.922,30.0
19.301201291656565,29.922,30.0
19.30744140323646,29.922,30.0
19.11912166557319,29.954,30.0
19.317366500701972,29.922,30.0
19.323609705276557,29.922,30.0
19.135291473198006,29.954,30.0
18.94441170738227,29.986,30.0
18.35576622669228,30.083,30.0
17.759359888954233,30.18,30.0
17.550385425071788,30.212,30.0
17.533412853584363,30.212,30.0
17.321890708122325,30.244,30.0
17.302353688697888,30.244,30.0
17.2828144307328,30.244,30.0
17.263276382789684,30.244,30.0
17.243740885200573,30.244,30.0
17.224214681510997,30.244,30.0
17.204686197395397,30.244,30.0
17.18515130481727,30.244,30.0
17.165613936348034,30.244,30.0
17.146076051292493,30.244,30.0
17.126549889488295,30.244,30.0
17.10701487590797,30.244,30.0
17.282053509178237,30.212,30.0
18.243971552009665,30.051,30.0
17.850765294094167,30.115,30.0
18.23068318614968,30.051,30.0
18.621803603782723,29.986,30.0
18.81748622100837,29.954,30.0
18.42596477069863,30.019,30.0
18.229882487659538,30.051,30.0
18.42036137401589,30.019,30.0
18.814041467895574,29.954,30.0
18.81772245143897,29.954,30.0
19.015963555336068,29.922,30.0
18.432442798290335,30.019,30.0
17.45203213468559,30.18,30.0
17.243070460643843,30.212,30.0
17.22610439527519,30.212,30.0
17.20913188444145,30.212,30.0
18.36561165287026,30.019,30.0
18.36409084436425,30.019,30.0
17.973449771022878,30.083,30.0
17.37703862676628,30.18,30.0
16.973512800045086,30.244,30.0
16.953986210079265,30.244,30.0
16.934448217983316,30.244,30.0
17.50468502445229,30.147,30.0
17.492917448577963,30.147,30.0
17.870271825409016,30.083,30.0
18.05819078748711,30.051,30.0
18.449311390972202,29.986,30.0
18.45043241369254,29.986,30.0
18.840676196994846,29.922,30.0
18.84691636064536,29.922,30.0
18.658599353389803,29.954,30.0
18.856842962627475,29.922,30.0
18.863088327388827,29.922,30.0
18.869332165737216,29.922,30.0
18.87557766290671,29.922,30.0
18.881818014011447,29.922,30.0
18.693498736972874,29.954,30.0
18.697179685421055,29.954,30.0
18.895422631130284,29.922,30.0
18.707103791027134,29.954,30.0
18.51622401079184,29.986,30.0
17.538456095657423,30.147,30.0
18.11037273675926,30.051,30.0
18.696056380519927,29.954,30.0
18.505176673183502,29.986,30.0
18.895418265056673,29.922,30.0
18.901662365245883,29.922,30.0
18.907903491458956,29.922,30.0
18.914147398243013,29.922,30.0
18.92038878034598,29.922,30.0
18.92663458845145,29.922,30.0
18.932875423069063,29.922,30.0
19.723437515621256,29.793,30.0
19.740013351898266,29.793,30.0
19.951136296730116,29.761,30.0
19.18594361274726,29.89,30.0
19.97906960725792,29.761,30.0
19.99820572633751,29.761,30.0
19.43364986669548,29.857,30.0
20.02878488716133,29.761,30.0
20.63767794166571,29.664,30.0
19.095919866790837,29.922,30.0
19.296724079742496,29.89,30.0
19.11096986999518,29.922,30.0
19.117212419967714,29.922,30.0
19.123456360969605,29.922,30.0
19.129701032447876,29.922,30.0
18.941381411476197,29.954,30.0
91.71060796569832,29.986,42.0
91.49236532882698,30.18,42.0
92.63868377790459,30.147,42.0
92.997636226101,30.244,42.0
93.93814268499382,30.244,42.0
94.87888189245231,30.244,42.0
95.81973433500298,30.244,42.0
96.17081258560188,30.341,42.0
96.71507052789696,30.405,42.0
97.44258228807459,30.438,42.0
98.36846541681298,30.438,42.0
98.51608938428888,30.566,42.0
99.62575582117088,30.534,42.0
100.0,30.566,42.0
100.0,30.566,42.0
98.58578297723777,30.856,42.0
99.27710335844047,30.889,42.0
98.60361237100608,31.146,42.0
99.0773503398896,31.211,42.0
97.98284629621511,31.533,42.0
98.82095275833137,31.533,42.0
99.06935045368203,31.63,42.0
98.53131442815788,31.855,42.0
99.34329136716849,31.855,42.0
98.38626956853874,32.146,42.0
98.98054344156274,32.178,42.0
98.39832778697976,32.403,42.0
98.57692012363441,32.5,42.0
99.14242585758218,32.532,42.0
98.13733107212072,32.822,42.0
98.4764833576966,32.887,42.0
97.63731471736912,33.145,42.0
98.1516225506974,33.177,42.0
97.09440089164741,33.467,42.0
96.40942484634405,33.692,42.0
96.29023219673164,33.821,42.0
95.18194414859781,34.111,42.0
93.84938375545511,34.434,42.0
92.69194628894815,34.724,42.0
93.07980867008216,34.756,42.0
91.70208027343756,35.078,42.0
90.29852301101693,35.4,42.0
90.23700277044304,35.497,42.0
89.3831774965287,35.723,42.0
88.1223044466401,36.013,42.0
88.21221708780297,36.077,42.0
86.9231181693078,36.367,42.0
86.97884363805777,36.432,42.0
85.86183263608939,36.689,42.0
84.71845795663839,36.947,42.0
84.72765455469138,37.012,42.0
84.14812012744909,37.173,42.0
83.55575771694188,37.334,42.0
82.75591935714728,37.527,42.0
82.32952163238534,37.656,42.0
80.71326045705803,37.979,42.0
81.03495610273369,37.979,42.0
80.77310852468496,38.075,42.0
80.30287504621512,38.204,42.0
80.0168679272843,38.301,42.0
80.11829402292258,38.333,42.0
78.64867334293373,38.623,42.0
77.54480977735528,38.849,42.0
77.21326466722493,38.945,42.0
75.49387411844259,39.268,42.0
73.94927804098135,39.558,42.0
73.95012125005726,39.59,42.0
74.14306278276447,39.59,42.0
73.35713480714806,39.751,42.0
72.55832299760826,39.912,42.0
70.76763479509358,40.234,42.0
70.70841200370793,40.267,42.0
69.0839609949494,40.557,42.0
69.19946817869192,40.557,42.0
69.12041922819145,40.589,42.0
69.03880445798879,40.621,42.0
67.97576661802299,40.814,42.0
67.67547035135277,40.879,42.0
66.00195165105828,41.169,42.0
65.87387792982108,41.201,42.0
64.95895719881062,41.362,42.0
64.03112047410968,41.523,42.0
64.06928683364872,41.523,42.0
64.10747590192798,41.523,42.0
62.7715659412003,41.749,42.0
62.201892758712845,41.846,42.0
61.235332460041114,42.007,42.0
60.4504431138802,42.136,42.0
60.634115203113616,42.104,42.0
60.431230910053294,42.136,42.0
60.22577860857016,42.168,42.0
60.212328700733245,42.168,42.0
60.19888581041342,42.168,42.0
59.01199566114433,42.361,42.0
58.78246473440177,42.394,42.0
58.16724015439992,42.49,42.0
58.128039631023455,42.49,42.0
58.08880336851125,42.49,42.0
57.65436723922736,42.555,42.0
56.041274128627826,42.813,42.0
55.97622204887395,42.813,42.0
55.91113038040166,42.813,42.0
55.8460654145432,42.813,42.0
54.21844792434698,43.07,42.0
53.73756429655082,43.135,42.0
53.64675143739707,43.135,42.0
52.771589222736395,43.264,42.0
52.475829280719815,43.296,42.0
51.39317762907033,43.457,42.0
51.27651099857335,43.457,42.0
51.159942328071644,43.457,42.0
50.2589564813996,43.586,42.0
48.95850014369968,43.779,42.0
49.010707888603264,43.747,42.0
49.655149104995765,43.618,42.0
50.50447694427495,43.457,42.0
50.19324882387168,43.489,42.0
49.48431791219717,43.586,42.0
48.1839100290108,43.779,42.0
47.84087724321371,43.812,42.0
47.89643094930651,43.779,42.0
47.75409853029254,43.779,42.0
47.611692615146666,43.779,42.0
47.46925565246585,43.779,42.0
47.32690107603076,43.779,42.0
47.18449383754733,43.779,42.0
47.04212392396929,43.779,42.0
46.89969154207232,43.779,42.0
46.75737150814059,43.779,42.0
46.61494910217287,43.779,42.0
46.47254685165407,43.779,42.0
45.93491950820926,43.844,42.0
46.18251698623659,43.779,42.0
46.040118400344866,43.779,42.0
45.89772900995256,43.779,42.0
45.554649946765956,43.812,42.0
44.23615885351184,44.005,42.0
43.48593366315848,44.102,42.0
43.317617623272,44.102,42.0
43.14944591627127,44.102,42.0
42.98114078153616,44.102,42.0
42.81293667982107,44.102,42.0
42.450095751743355,44.134,42.0
42.47392781343466,44.102,42.0
42.30571340795523,44.102,42.0
42.92177251659398,43.973,42.0
43.54814408283237,43.844,42.0
43.795821877269766,43.779,42.0
43.653500791454334,43.779,42.0
43.5111562927437,43.779,42.0
43.56337623327259,43.747,42.0
43.423482814464606,43.747,42.0
44.262551509532976,43.586,42.0
44.72538382522588,43.489,42.0
44.800751571044955,43.457,42.0
44.684191043033636,43.457,42.0
45.3518957232094,43.328,42.0
46.419022789726306,43.135,42.0
46.133601244258905,43.167,42.0
45.45042685461046,43.264,42.0
44.175776342353856,43.457,42.0
44.05917635244373,43.457,42.0
43.74796734552389,43.489,42.0
43.82339675750736,43.457,42.0
43.70673468458179,43.457,42.0
43.59014222578052,43.457,42.0
44.063261708202404,43.36,42.0
43.559215828838404,43.425,42.0
44.229464538555185,43.296,42.0
45.10457424304967,43.135,42.0
45.013691481189774,43.135,42.0
44.92281833122258,43.135,42.0
45.42170196926122,43.038,42.0
45.92836536079408,42.941,42.0
45.06872178836825,43.07,42.0
44.587841061458626,43.135,42.0
44.89220953012469,43.07,42.0
45.390240448169756,42.974,42.0
46.291143429870615,42.813,42.0
46.226088248767866,42.813,42.0
46.16104192201615,42.813,42.0
46.095968411941534,42.813,42.0
46.62065607307436,42.716,42.0
46.56335931640626,42.716,42.0
45.91626431398392,42.813,42.0
45.851159325218205,42.813,42.0
45.786056367836004,42.813,42.0
45.72096766115189,42.813,42.0
45.655864440155035,42.813,42.0
45.791402550506604,42.78,42.0
45.52834611335755,42.813,42.0
45.663928959808366,42.78,42.0
46.38582456071854,42.651,42.0
47.11806027948383,42.522,42.0
45.507631060428636,42.78,42.0
45.2445694595337,42.813,42.0
45.17951030870439,42.813,42.0
45.315109029254934,42.78,42.0
46.42612257278443,42.587,42.0
46.96892126434327,42.49,42.0
46.9297110491562,42.49,42.0
46.89047801101685,42.49,42.0
46.85124397285462,42.49,42.0
46.81203540256501,42.49,42.0
46.772806261711125,42.49,42.0
46.73360101860047,42.49,42.0
46.694368457107544,42.49,42.0
46.65516254108429,42.49,42.0
46.6159586157608,42.49,42.0
46.576746222953794,42.49,42.0
46.53751659610748,42.49,42.0
46.498278931694024,42.49,42.0
45.27954077129366,42.684,42.0
44.440445908432,42.813,42.0
44.37535154178618,42.813,42.0
44.31030842493056,42.813,42.0
44.24522593645094,42.813,42.0
44.18016580869673,42.813,42.0
44.11512329660414,42.813,42.0
44.25066466508864,42.78,42.0
43.98756102540968,42.813,42.0
43.922518094634995,42.813,42.0
43.857459052352894,42.813,42.0
43.79237819208144,42.813,42.0
43.72729303644179,42.813,42.0
43.66222985385894,42.813,42.0
43.59717560316085,42.813,42.0
43.53209544069289,42.813,42.0
43.467014688968646,42.813,42.0
43.401925749683365,42.813,42.0
41.774286156940455,43.07,42.0
41.48800538518904,43.103,42.0
41.60039118078231,43.07,42.0
43.07733851177213,42.813,42.0
43.012246207523326,42.813,42.0
43.14780112924574,42.78,42.0
43.66905215349198,42.684,42.0
42.830011951904275,42.813,42.0
43.16011394241334,42.748,42.0
42.7050173427963,42.813,42.0
42.63991209041593,42.813,42.0
41.79658372014997,42.941,42.0
40.73634302589414,43.103,42.0
40.453477474517825,43.135,42.0
40.36265452720642,43.135,42.0
40.27185117170334,43.135,42.0
40.37560776353834,43.103,42.0
42.050537168731665,42.813,42.0
42.18609185241698,42.78,42.0
43.49166484807968,42.555,42.0
43.842460950794205,42.49,42.0
43.803254417934404,42.49,42.0
44.548374314651504,42.361,42.0
45.10315687671661,42.265,42.0
45.28258878330231,42.232,42.0
44.479691810474414,42.361,42.0
45.03449001613617,42.265,42.0
45.60304461040497,42.168,42.0
45.58959782039643,42.168,42.0
47.14480483619692,41.91,42.0
47.34656568088531,41.878,42.0
47.55089632865908,41.846,42.0
47.56321763870241,41.846,42.0
47.57554708217623,41.846,42.0
47.587874672203085,41.846,42.0
47.600201463279745,41.846,42.0
47.61252503799441,41.846,42.0
47.62484628635409,41.846,42.0
48.42148922815324,41.717,42.0
47.659811572132135,41.846,42.0
47.672134691562675,41.846,42.0
47.684456025104545,41.846,42.0
48.481117492141735,41.717,42.0
49.68328652650832,41.523,42.0
49.7214701541519,41.523,42.0
49.75964469284056,41.523,42.0
49.79783715469359,41.523,42.0
49.83603485702513,41.523,42.0
49.284435241165184,41.62,42.0
48.530529005069724,41.749,42.0
49.14037584840774,41.652,42.0
100.0,41.588,64.0
100.0,41.588,64.0
100.0,41.523,64.0
100.0,41.523,64.0
100.0,41.523,64.0
100.0,41.523,64.0
100.0,41.523,64.0
100.0,41.523,64.0
100.0,41.523,64.0
100.0,41.523,64.0
100.0,41.781,64.0
100.0,41.749,64.0
100.0,41.813,64.0
100.0,41.846,64.0
100.0,41.846,64.0
100.0,42.168,64.0
100.0,42.168,64.0
100.0,42.168,64.0
100.0,42.168,64.0
100.0,42.394,64.0
100.0,42.49,64.0
100.0,42.651,64.0
100.0,42.813,64.0
100.0,42.813,64.0
100.0,43.07,64.0
100.0,43.135,64.0
100.0,43.328,64.0
100.0,43.457,64.0
100.0,43.489,64.0
100.0,43.779,64.0
100.0,43.812,64.0
100.0,44.037,64.0
100.0,44.102,64.0
100.0,44.102,64.0
100.0,44.295,64.0
100.0,44.424,64.0
100.0,44.488,64.0
100.0,44.746,64.0
100.0,44.746,64.0
100.0,45.004,64.0
100.0,45.068,64.0
100.0,45.068,64.0
100.0,45.326,64.0
100.0,45.391,64.0
100.0,45.391,64.0
100.0,45.713,64.0
100.0,45.713,64.0
100.0,45.938,64.0
100.0,46.035,64.0
100.0,46.357,64.0
100.0,46.357,64.0
100.0,46.39,64.0
100.0,46.519,64.0
100.0,46.68,64.0
100.0,46.68,64.0
100.0,47.002,64.0
100.0,47.066,64.0
100.0,47.066,64.0
100.0,47.163,64.0
100.0,47.324,64.0
100.0,47.389,64.0
100.0,47.646,64.0
100.0,47.969,64.0
100.0,48.001,64.0
100.0,48.291,64.0
100.0,48.613,64.0
100.0,48.646,64.0
100.0,48.71,64.0
100.0,48.936,64.0
100.0,48.936,64.0
100.0,49.161,64.0
100.0,49.258,64.0
100.0,49.58,64.0
100.0,49.677,64.0
100.0,49.806,64.0
100.0,49.902,64.0
100.0,50.192,64.0
100.0,50.128,64.0
100.0,50.192,64.0
100.0,50.225,64.0
100.0,50.547,64.0
100.0,50.547,64.0
100.0,50.547,64.0
100.0,50.547,64.0
100.0,50.547,64.0
100.0,50.547,64.0
100.0,50.547,64.0
100.0,50.547,64.0
100.0,50.837,64.0
100.0,50.869,64.0
100.0,51.159,64.0
100.0,51.224,64.0
100.0,51.353,64.0
100.0,51.514,64.0
100.0,51.836,64.0
100.0,51.836,64.0
100.0,52.158,64.0
100.0,52.158,64.0
100.0,52.158,64.0
100.0,52.319,64.0
100.0,52.448,64.0
100.0,52.255,64.0
100.0,52.287,64.0
100.0,52.448,64.0
100.0,52.48,64.0
100.0,52.48,64.0
100.0,52.48,64.0
100.0,52.384,64.0
100.0,52.48,64.0
100.0,52.803,64.0
100.0,52.803,64.0
100.0,52.803,64.0
100.0,52.867,64.0
100.0,53.125,64.0
100.0,53.125,64.0
100.0,53.125,64.0
100.0,53.447,64.0
100.0,53.447,64.0
100.0,53.77,64.0
100.0,53.77,64.0
100.0,54.092,64.0
100.0,54.221,64.0
100.0,54.35,64.0
100.0,54.253,64.0
100.0,54.382,64.0
100.0,54.414,64.0
100.0,54.414,64.0
100.0,54.64,64.0
100.0,54.769,64.0
100.0,55.026,64.0
100.0,55.059,64.0
99.45643884304047,55.381,64.0
100.0,55.381,64.0
98.38322987203598,55.671,64.0
98.8550039565277,55.703,64.0
99.51936658287046,55.703,64.0
100.0,55.703,64.0
100.0,55.703,64.0
100.0,55.703,64.0
100.0,55.703,64.0
100.0,55.703,64.0
98.42007197364805,55.993,64.0
98.8666632293129,56.025,64.0
97.74164572109224,56.315,64.0
98.15629100589753,56.348,64.0
97.40078489564895,56.573,64.0
97.40559789041518,56.67,64.0
97.99250791238784,56.67,64.0
98.57935222429273,56.67,64.0
97.9928783784485,56.863,64.0
97.77981779251101,56.992,64.0
98.34072793350222,56.992,64.0
98.90192532485963,56.992,64.0
99.46312204788211,56.992,64.0
99.62864269605636,57.057,64.0
99.79497529188156,57.121,64.0
99.17204479452134,57.314,64.0
99.70720955858232,57.314,64.0
100.0,57.314,64.0
100.0,57.314,64.0
100.0,57.314,64.0
99.45795853157045,57.443,64.0
98.80325351858139,57.637,64.0
99.31279548254014,57.637,64.0
99.43305464874268,57.701,64.0
98.3686889592552,57.959,64.0
98.85240507804869,57.959,64.0
99.33573335645674,57.959,64.0
100.0,57.83,64.0
100.0,57.701,64.0
100.0,57.927,64.0
99.81918757352827,57.959,64.0
100.0,57.959,64.0
100.0,57.959,64.0
100.0,57.959,64.0
100.0,57.959,64.0
100.0,57.959,64.0
100.0,57.927,64.0
100.0,57.959,64.0
100.0,57.959,64.0
100.0,57.959,64.0
100.0,57.959,64.0
98.34491319171907,58.281,64.0
98.80252416549685,58.281,64.0
98.08064809356691,58.475,64.0
97.73870272430422,58.604,64.0
97.97610100799561,58.636,64.0
97.03760298666005,58.861,64.0
97.24835382608417,58.894,64.0
97.46234582956315,58.926,64.0
97.86849984086992,58.926,64.0
98.27466159448625,58.926,64.0
